Flight_Date,Year,Month,Month_Name,Year_Month,Airport_ICAO,Airport_Name,Country,IFR_Departures,Total_Delay_Minutes
2025-10-11,2025,10,October,2025-10,EGNT,Newcastle,United Kingdom,66.0,1466.0
2025-10-11,2025,10,October,2025-10,EGPH,Edinburgh,United Kingdom,167.0,2826.98
2025-10-11,2025,10,October,2025-10,EGSS,London - Stansted,United Kingdom,295.0,4198.0
2025-10-11,2025,10,October,2025-10,EHAM,Amsterdam - Schiphol,Netherlands,691.0,14100.61
2025-10-11,2025,10,October,2025-10,EICK,Cork,Ireland,80.0,1078.0
2025-10-11,2025,10,October,2025-10,EIDW,Dublin,Ireland,354.0,4390.85
2025-10-11,2025,10,October,2025-10,EKCH,Copenhagen - Kastrup,Denmark,345.0,4632.43
2025-10-11,2025,10,October,2025-10,ELLX,Luxembourg,Luxembourg,80.0,2765.0
2025-10-11,2025,10,October,2025-10,ENBR,Bergen,Norway,84.0,1237.0
2025-10-11,2025,10,October,2025-10,ENGM,Oslo - Gardermoen,Norway,212.0,1955.0
2025-10-11,2025,10,October,2025-10,ENVA,Trondheim,Norway,40.0,546.0
2025-10-11,2025,10,October,2025-10,ENZV,Stavanger,Norway,39.0,370.0
2025-10-11,2025,10,October,2025-10,EPWA,Warszawa - Chopina,Poland,272.0,6240.16
2025-10-11,2025,10,October,2025-10,ESGG,Göteborg,Sweden,59.0,1134.0
2025-10-11,2025,10,October,2025-10,ESSA,Stockholm - Arlanda,Sweden,214.0,2831.0
2025-10-11,2025,10,October,2025-10,EVRA,Riga,Latvia,78.0,857.0
2025-10-11,2025,10,October,2025-10,GCFV,Fuerteventura,Spain,85.0,1134.0
2025-10-11,2025,10,October,2025-10,GCLP,Gran Canaria,Spain,221.0,3576.0
2025-10-11,2025,10,October,2025-10,GCRR,Lanzarote,Spain,102.0,1352.0
2025-10-11,2025,10,October,2025-10,GCTS,Tenerife Sur - Reina Sofia,Spain,136.0,2792.0
2025-10-11,2025,10,October,2025-10,GCXO,Tenerife North,Spain,109.0,1176.0
2025-10-11,2025,10,October,2025-10,GMMN,Mohammed V International,Morocco,128.0,2462.0
2025-10-11,2025,10,October,2025-10,GMMX,Menara,Morocco,105.0,1263.0
2025-10-11,2025,10,October,2025-10,LBSF,Sofia,Bulgaria,94.0,1926.0
2025-10-11,2025,10,October,2025-10,LDZA,Zagreb,Croatia,61.0,739.0
2025-10-11,2025,10,October,2025-10,LEAL,Alicante,Spain,217.0,7117.0
2025-10-11,2025,10,October,2025-10,LEBB,Bilbao,Spain,71.0,933.0
2025-10-11,2025,10,October,2025-10,LEBL,Barcelona,Spain,502.0,11019.0
2025-10-11,2025,10,October,2025-10,LEIB,Ibiza,Spain,120.0,8108.0
2025-10-11,2025,10,October,2025-10,LEMD,Madrid - Barajas,Spain,579.0,12550.0
2025-10-11,2025,10,October,2025-10,LEMG,Málaga,Spain,279.0,4683.5
2025-10-11,2025,10,October,2025-10,LEPA,Palma de Mallorca,Spain,432.0,40849.0
2025-10-11,2025,10,October,2025-10,LEVC,Valencia,Spain,123.0,5093.0
2025-10-11,2025,10,October,2025-10,LEZL,Sevilla,Spain,93.0,2182.0
2025-10-11,2025,10,October,2025-10,LFBO,Toulouse-Blagnac,France,77.0,1298.0
2025-10-11,2025,10,October,2025-10,LFLL,Lyon-Saint-Exupéry,France,113.0,1987.0
2025-10-11,2025,10,October,2025-10,LFML,Marseille-Provence,France,122.0,3104.0
2025-10-11,2025,10,October,2025-10,LFMN,Nice-Côte d’Azur,France,182.0,2649.0
2025-10-11,2025,10,October,2025-10,LFPG,Paris - Charles-de-Gaulle,France,637.0,12670.0
2025-10-11,2025,10,October,2025-10,LFPO,Paris - Orly,France,298.0,4348.0
2025-10-11,2025,10,October,2025-10,LFSB,Bâle-Mulhouse,France,121.0,1847.0
2025-10-11,2025,10,October,2025-10,LGAV,Athens,Greece,415.0,6257.0
2025-10-11,2025,10,October,2025-10,LHBP,Budapest - Ferihegy,Hungary,177.0,3369.0
2025-10-11,2025,10,October,2025-10,LICC,Catania,Italy,131.0,3045.0
2025-10-11,2025,10,October,2025-10,LIMC,Milan - Malpensa,Italy,308.0,5968.0
2025-10-11,2025,10,October,2025-10,LIME,Bergamo,Italy,160.0,2418.0
2025-10-11,2025,10,October,2025-10,LIMF,Torino Caselle,Italy,52.0,355.0
2025-10-11,2025,10,October,2025-10,LIML,Milan - Linate,Italy,139.0,1116.17
2025-10-11,2025,10,October,2025-10,LIPE,Bologna,Italy,112.0,1395.52
2025-10-11,2025,10,October,2025-10,LIPZ,Venice,Italy,130.0,1920.0
2025-10-11,2025,10,October,2025-10,LIRA,Rome - Ciampino,Italy,49.0,234.0
2025-10-11,2025,10,October,2025-10,LIRF,Rome - Fiumicino,Italy,455.0,7205.0
2025-10-11,2025,10,October,2025-10,LIRN,Naples,Italy,158.0,6415.0
2025-10-11,2025,10,October,2025-10,LJLJ,Ljubljana,Slovenia,30.0,307.95
2025-10-11,2025,10,October,2025-10,LKPR,Prague,Czech Republic,181.0,3453.0
2025-10-11,2025,10,October,2025-10,LMML,Malta,Malta,144.0,2036.0
2025-10-11,2025,10,October,2025-10,LOWW,Vienna,Austria,362.0,5794.0
2025-10-11,2025,10,October,2025-10,LPFR,Faro,Portugal,139.0,1709.36
2025-10-11,2025,10,October,2025-10,LPPR,Porto,Portugal,157.0,3306.84
2025-10-11,2025,10,October,2025-10,LPPT,Lisbon,Portugal,329.0,6709.0
2025-10-11,2025,10,October,2025-10,LROP,Bucharest - Otopeni,Romania,174.0,4978.0
2025-10-11,2025,10,October,2025-10,LSGG,Geneva,Switzerland,202.0,3657.0
2025-10-11,2025,10,October,2025-10,LSZH,Zürich,Switzerland,392.0,7866.03
2025-10-11,2025,10,October,2025-10,LTFM,Istanbul,Türkiye,784.0,13809.0
2025-10-11,2025,10,October,2025-10,LZIB,Bratislava,Slovakia,31.0,506.0
2025-10-12,2025,10,October,2025-10,BIKF,Keflavik,Iceland,87.0,1274.93
2025-10-12,2025,10,October,2025-10,EBBR,Brussels,Belgium,290.0,6588.0
2025-10-12,2025,10,October,2025-10,EBCI,Brussels - Charleroi,Belgium,118.0,1156.0
2025-10-12,2025,10,October,2025-10,EDDB,Berlin - Brandenburg,Germany,288.0,5558.06
2025-10-12,2025,10,October,2025-10,EDDC,Dresden,Germany,16.0,132.0
2025-10-12,2025,10,October,2025-10,EDDE,Erfurt,Germany,11.0,150.0
2025-10-12,2025,10,October,2025-10,EDDF,Frankfurt,Germany,713.0,12218.04
2025-10-12,2025,10,October,2025-10,EDDG,Muenster-Osnabrueck,Germany,32.0,743.86
2025-10-12,2025,10,October,2025-10,EDDH,Hamburg,Germany,181.0,3545.3
2025-10-12,2025,10,October,2025-10,EDDK,Cologne-Bonn,Germany,163.0,4768.72
2025-10-12,2025,10,October,2025-10,EDDL,Dusseldorf,Germany,274.0,6529.59
2025-10-12,2025,10,October,2025-10,EDDM,Munich,Germany,512.0,5862.0
2025-10-12,2025,10,October,2025-10,EDDN,Nuremberg,Germany,63.0,1166.0
2025-10-12,2025,10,October,2025-10,EDDP,Leipzig-Halle,Germany,100.0,1023.0
2025-10-12,2025,10,October,2025-10,EDDR,Saarbruecken,Germany,8.0,239.52
2025-10-12,2025,10,October,2025-10,EDDS,Stuttgart,Germany,135.0,2416.02
2025-10-12,2025,10,October,2025-10,EDDV,Hanover,Germany,102.0,2433.93
2025-10-12,2025,10,October,2025-10,EDDW,Bremen,Germany,42.0,534.65
2025-10-12,2025,10,October,2025-10,EETN,Tallinn,Estonia,62.0,1054.0
2025-10-12,2025,10,October,2025-10,EFHK,Helsinki - Vantaa,Finland,218.0,2904.52
2025-10-12,2025,10,October,2025-10,EGBB,Birmingham,United Kingdom,145.0,3358.0
2025-10-12,2025,10,October,2025-10,EGCC,Manchester,United Kingdom,284.0,21553.0
2025-10-12,2025,10,October,2025-10,EGGD,Bristol,United Kingdom,120.0,2082.6
2025-10-12,2025,10,October,2025-10,EGGW,London - Luton,United Kingdom,206.0,3464.0
2025-10-12,2025,10,October,2025-10,EGKK,London - Gatwick,United Kingdom,410.0,9332.0
2025-10-12,2025,10,October,2025-10,EGLC,London - City,United Kingdom,49.0,890.0
2025-10-12,2025,10,October,2025-10,EGLL,London - Heathrow,United Kingdom,671.0,8325.0
2025-10-12,2025,10,October,2025-10,EGNT,Newcastle,United Kingdom,63.0,1275.0
2025-10-12,2025,10,October,2025-10,EGPH,Edinburgh,United Kingdom,187.0,2703.93
2025-10-12,2025,10,October,2025-10,EGSS,London - Stansted,United Kingdom,298.0,4338.0
2025-10-12,2025,10,October,2025-10,EHAM,Amsterdam - Schiphol,Netherlands,734.0,14822.49
2025-10-12,2025,10,October,2025-10,EICK,Cork,Ireland,64.0,803.0
2025-10-12,2025,10,October,2025-10,EIDW,Dublin,Ireland,394.0,7514.28
2025-10-12,2025,10,October,2025-10,EKCH,Copenhagen - Kastrup,Denmark,400.0,6607.35
2025-10-12,2025,10,October,2025-10,ELLX,Luxembourg,Luxembourg,99.0,2984.0
2025-10-12,2025,10,October,2025-10,ENBR,Bergen,Norway,122.0,650.0
2025-10-12,2025,10,October,2025-10,ENGM,Oslo - Gardermoen,Norway,353.0,3140.0
2025-10-12,2025,10,October,2025-10,ENVA,Trondheim,Norway,83.0,634.0
2025-10-12,2025,10,October,2025-10,ENZV,Stavanger,Norway,57.0,405.0
2025-10-12,2025,10,October,2025-10,EPWA,Warszawa - Chopina,Poland,298.0,8111.5
2025-10-12,2025,10,October,2025-10,ESGG,Göteborg,Sweden,68.0,1043.0
2025-10-12,2025,10,October,2025-10,ESSA,Stockholm - Arlanda,Sweden,303.0,3278.0
2025-10-12,2025,10,October,2025-10,EVRA,Riga,Latvia,87.0,1136.0
2025-10-12,2025,10,October,2025-10,GCFV,Fuerteventura,Spain,73.0,859.0
2025-10-12,2025,10,October,2025-10,GCLP,Gran Canaria,Spain,192.0,2828.0
2025-10-12,2025,10,October,2025-10,GCRR,Lanzarote,Spain,101.0,1554.0
2025-10-12,2025,10,October,2025-10,GCTS,Tenerife Sur - Reina Sofia,Spain,106.0,2080.3
2025-10-12,2025,10,October,2025-10,GCXO,Tenerife North,Spain,117.0,1130.0
2025-10-12,2025,10,October,2025-10,GMMN,Mohammed V International,Morocco,140.0,1804.0
2025-10-12,2025,10,October,2025-10,GMMX,Menara,Morocco,108.0,2381.0
2025-10-12,2025,10,October,2025-10,LBSF,Sofia,Bulgaria,106.0,1927.0
2025-10-12,2025,10,October,2025-10,LDZA,Zagreb,Croatia,76.0,856.0
2025-10-12,2025,10,October,2025-10,LEAL,Alicante,Spain,195.0,5267.0
2025-10-12,2025,10,October,2025-10,LEBB,Bilbao,Spain,89.0,1086.0
2025-10-12,2025,10,October,2025-10,LEBL,Barcelona,Spain,549.0,12394.0
2025-10-12,2025,10,October,2025-10,LEIB,Ibiza,Spain,160.0,9732.0
2025-10-12,2025,10,October,2025-10,LEMD,Madrid - Barajas,Spain,597.0,8246.0
2025-10-12,2025,10,October,2025-10,LEMG,Málaga,Spain,295.0,6130.08
2025-10-12,2025,10,October,2025-10,LEPA,Palma de Mallorca,Spain,490.0,28372.0
2025-10-12,2025,10,October,2025-10,LEVC,Valencia,Spain,148.0,4142.0
2025-10-12,2025,10,October,2025-10,LEZL,Sevilla,Spain,96.0,1751.0
2025-10-12,2025,10,October,2025-10,LFBO,Toulouse-Blagnac,France,72.0,776.0
2025-10-12,2025,10,October,2025-10,LFLL,Lyon-Saint-Exupéry,France,127.0,2264.0
2025-10-12,2025,10,October,2025-10,LFML,Marseille-Provence,France,136.0,2111.0
2025-10-12,2025,10,October,2025-10,LFMN,Nice-Côte d’Azur,France,236.0,4320.0
2025-10-12,2025,10,October,2025-10,LFPG,Paris - Charles-de-Gaulle,France,658.0,10234.0
2025-10-12,2025,10,October,2025-10,LFPO,Paris - Orly,France,339.0,4864.0
2025-10-12,2025,10,October,2025-10,LFSB,Bâle-Mulhouse,France,122.0,2246.0
2025-10-12,2025,10,October,2025-10,LGAV,Athens,Greece,419.0,5125.0
2025-10-12,2025,10,October,2025-10,LHBP,Budapest - Ferihegy,Hungary,205.0,4259.89
2025-10-12,2025,10,October,2025-10,LICC,Catania,Italy,136.0,2086.0
2025-10-12,2025,10,October,2025-10,LIMC,Milan - Malpensa,Italy,328.0,11068.82
2025-10-12,2025,10,October,2025-10,LIME,Bergamo,Italy,166.0,2794.0
2025-10-12,2025,10,October,2025-10,LIMF,Torino Caselle,Italy,51.0,902.0
2025-10-12,2025,10,October,2025-10,LIML,Milan - Linate,Italy,157.0,914.0
2025-10-12,2025,10,October,2025-10,LIPE,Bologna,Italy,125.0,1899.56
2025-10-12,2025,10,October,2025-10,LIPZ,Venice,Italy,156.0,2431.0
2025-10-12,2025,10,October,2025-10,LIRA,Rome - Ciampino,Italy,61.0,396.0
2025-10-12,2025,10,October,2025-10,LIRF,Rome - Fiumicino,Italy,491.0,7501.0
2025-10-12,2025,10,October,2025-10,LIRN,Naples,Italy,153.0,3306.0
2025-10-12,2025,10,October,2025-10,LJLJ,Ljubljana,Slovenia,35.0,510.56
2025-10-12,2025,10,October,2025-10,LKPR,Prague,Czech Republic,223.0,3775.0
2025-10-12,2025,10,October,2025-10,LMML,Malta,Malta,130.0,1402.0
2025-10-12,2025,10,October,2025-10,LOWW,Vienna,Austria,384.0,6331.0
2025-10-12,2025,10,October,2025-10,LPFR,Faro,Portugal,129.0,1625.21
2025-10-12,2025,10,October,2025-10,LPPR,Porto,Portugal,180.0,2373.28
2025-10-12,2025,10,October,2025-10,LPPT,Lisbon,Portugal,339.0,6900.0
2025-10-12,2025,10,October,2025-10,LROP,Bucharest - Otopeni,Romania,195.0,5664.0
2025-10-12,2025,10,October,2025-10,LSGG,Geneva,Switzerland,235.0,3799.0
2025-10-12,2025,10,October,2025-10,LSZH,Zürich,Switzerland,421.0,8102.64
2025-10-12,2025,10,October,2025-10,LTFM,Istanbul,Türkiye,804.0,11737.0
2025-10-12,2025,10,October,2025-10,LZIB,Bratislava,Slovakia,28.0,518.0
2025-10-13,2025,10,October,2025-10,BIKF,Keflavik,Iceland,84.0,1057.83
2025-10-13,2025,10,October,2025-10,EBBR,Brussels,Belgium,301.0,5528.0
2025-10-13,2025,10,October,2025-10,EBCI,Brussels - Charleroi,Belgium,103.0,1129.0
2025-10-13,2025,10,October,2025-10,EDDB,Berlin - Brandenburg,Germany,320.0,5799.75
2025-10-13,2025,10,October,2025-10,EDDC,Dresden,Germany,22.0,217.0
2025-10-13,2025,10,October,2025-10,EDDE,Erfurt,Germany,13.0,166.0
2025-10-13,2025,10,October,2025-10,EDDF,Frankfurt,Germany,703.0,13125.09
2025-10-13,2025,10,October,2025-10,EDDG,Muenster-Osnabrueck,Germany,26.0,440.03
2025-10-13,2025,10,October,2025-10,EDDH,Hamburg,Germany,190.0,3152.21
2025-10-13,2025,10,October,2025-10,EDDK,Cologne-Bonn,Germany,184.0,3226.45
2025-10-13,2025,10,October,2025-10,EDDL,Dusseldorf,Germany,282.0,6419.73
2025-10-13,2025,10,October,2025-10,EDDM,Munich,Germany,524.0,5195.0
2025-10-13,2025,10,October,2025-10,EDDN,Nuremberg,Germany,81.0,1385.02
2025-10-13,2025,10,October,2025-10,EDDP,Leipzig-Halle,Germany,91.0,1036.0
2025-10-13,2025,10,October,2025-10,EDDR,Saarbruecken,Germany,10.0,119.46
2025-10-13,2025,10,October,2025-10,EDDS,Stuttgart,Germany,155.0,1673.0
2025-10-13,2025,10,October,2025-10,EDDV,Hanover,Germany,92.0,2682.57
2025-10-13,2025,10,October,2025-10,EDDW,Bremen,Germany,41.0,249.57
2025-10-13,2025,10,October,2025-10,EETN,Tallinn,Estonia,59.0,956.0
2025-10-13,2025,10,October,2025-10,EFHK,Helsinki - Vantaa,Finland,220.0,2285.17
2025-10-13,2025,10,October,2025-10,EGBB,Birmingham,United Kingdom,155.0,2389.0
2025-10-13,2025,10,October,2025-10,EGCC,Manchester,United Kingdom,315.0,6654.0
2025-10-13,2025,10,October,2025-10,EGGD,Bristol,United Kingdom,124.0,1838.06
2025-10-13,2025,10,October,2025-10,EGGW,London - Luton,United Kingdom,199.0,6797.0
2025-10-13,2025,10,October,2025-10,EGKK,London - Gatwick,United Kingdom,395.0,4225.0
2025-10-13,2025,10,October,2025-10,EGLC,London - City,United Kingdom,96.0,1192.0
2025-10-13,2025,10,October,2025-10,EGLL,London - Heathrow,United Kingdom,673.0,5516.0
2025-10-13,2025,10,October,2025-10,EGNT,Newcastle,United Kingdom,77.0,871.0
2025-10-13,2025,10,October,2025-10,EGPH,Edinburgh,United Kingdom,195.0,3459.45
2025-10-13,2025,10,October,2025-10,EGSS,London - Stansted,United Kingdom,283.0,2677.0
2025-10-13,2025,10,October,2025-10,EHAM,Amsterdam - Schiphol,Netherlands,723.0,15820.09
2025-10-13,2025,10,October,2025-10,EICK,Cork,Ireland,60.0,820.0
2025-10-13,2025,10,October,2025-10,EIDW,Dublin,Ireland,371.0,4721.58
2025-10-13,2025,10,October,2025-10,EKCH,Copenhagen - Kastrup,Denmark,407.0,4838.6
2025-10-13,2025,10,October,2025-10,ELLX,Luxembourg,Luxembourg,120.0,4465.0
2025-10-13,2025,10,October,2025-10,ENBR,Bergen,Norway,131.0,1127.0
2025-10-13,2025,10,October,2025-10,ENGM,Oslo - Gardermoen,Norway,357.0,2936.0
2025-10-13,2025,10,October,2025-10,ENVA,Trondheim,Norway,91.0,871.0
2025-10-13,2025,10,October,2025-10,ENZV,Stavanger,Norway,76.0,476.0
2025-10-13,2025,10,October,2025-10,EPWA,Warszawa - Chopina,Poland,308.0,7635.81
2025-10-13,2025,10,October,2025-10,ESGG,Göteborg,Sweden,75.0,712.0
2025-10-13,2025,10,October,2025-10,ESSA,Stockholm - Arlanda,Sweden,322.0,3252.0
2025-10-13,2025,10,October,2025-10,EVRA,Riga,Latvia,94.0,1228.0
2025-10-13,2025,10,October,2025-10,GCFV,Fuerteventura,Spain,75.0,652.0
2025-10-13,2025,10,October,2025-10,GCLP,Gran Canaria,Spain,182.0,1766.0
2025-10-13,2025,10,October,2025-10,GCRR,Lanzarote,Spain,82.0,472.0
2025-10-13,2025,10,October,2025-10,GCTS,Tenerife Sur - Reina Sofia,Spain,101.0,1115.0
2025-10-13,2025,10,October,2025-10,GCXO,Tenerife North,Spain,114.0,588.0
2025-10-13,2025,10,October,2025-10,GMMN,Mohammed V International,Morocco,122.0,1812.0
2025-10-13,2025,10,October,2025-10,GMMX,Menara,Morocco,101.0,1037.0
2025-10-13,2025,10,October,2025-10,LBSF,Sofia,Bulgaria,96.0,1164.0
2025-10-13,2025,10,October,2025-10,LDZA,Zagreb,Croatia,77.0,1226.0
2025-10-13,2025,10,October,2025-10,LEAL,Alicante,Spain,188.0,4142.47
2025-10-13,2025,10,October,2025-10,LEBB,Bilbao,Spain,83.0,828.0
2025-10-13,2025,10,October,2025-10,LEBL,Barcelona,Spain,550.0,9881.0
2025-10-13,2025,10,October,2025-10,LEIB,Ibiza,Spain,154.0,3542.35
2025-10-13,2025,10,October,2025-10,LEMD,Madrid - Barajas,Spain,619.0,8603.0
2025-10-13,2025,10,October,2025-10,LEMG,Málaga,Spain,272.0,3693.85
2025-10-13,2025,10,October,2025-10,LEPA,Palma de Mallorca,Spain,403.0,11130.37
2025-10-13,2025,10,October,2025-10,LEVC,Valencia,Spain,130.0,1941.0
2025-10-13,2025,10,October,2025-10,LEZL,Sevilla,Spain,98.0,1129.0
2025-10-13,2025,10,October,2025-10,LFBO,Toulouse-Blagnac,France,110.0,1387.0
2025-10-13,2025,10,October,2025-10,LFLL,Lyon-Saint-Exupéry,France,156.0,1521.0
2025-10-13,2025,10,October,2025-10,LFML,Marseille-Provence,France,148.0,1778.0
2025-10-13,2025,10,October,2025-10,LFMN,Nice-Côte d’Azur,France,243.0,5385.0
2025-10-13,2025,10,October,2025-10,LFPG,Paris - Charles-de-Gaulle,France,655.0,12829.0
2025-10-13,2025,10,October,2025-10,LFPO,Paris - Orly,France,336.0,5998.0
2025-10-13,2025,10,October,2025-10,LFSB,Bâle-Mulhouse,France,139.0,2393.0
2025-10-13,2025,10,October,2025-10,LGAV,Athens,Greece,420.0,4930.0
2025-10-13,2025,10,October,2025-10,LHBP,Budapest - Ferihegy,Hungary,209.0,3573.98
2025-10-13,2025,10,October,2025-10,LICC,Catania,Italy,118.0,1223.0
2025-10-13,2025,10,October,2025-10,LIMC,Milan - Malpensa,Italy,348.0,6805.95
2025-10-13,2025,10,October,2025-10,LIME,Bergamo,Italy,153.0,2028.0
2025-10-13,2025,10,October,2025-10,LIMF,Torino Caselle,Italy,54.0,3066.0
2025-10-13,2025,10,October,2025-10,LIML,Milan - Linate,Italy,170.0,1110.97
2025-10-13,2025,10,October,2025-10,LIPE,Bologna,Italy,123.0,1437.54
2025-10-13,2025,10,October,2025-10,LIPZ,Venice,Italy,140.0,2220.0
2025-10-13,2025,10,October,2025-10,LIRA,Rome - Ciampino,Italy,60.0,472.0
2025-10-13,2025,10,October,2025-10,LIRF,Rome - Fiumicino,Italy,469.0,6752.0
2025-10-13,2025,10,October,2025-10,LIRN,Naples,Italy,153.0,3854.0
2025-10-13,2025,10,October,2025-10,LJLJ,Ljubljana,Slovenia,37.0,491.26
2025-10-13,2025,10,October,2025-10,LKPR,Prague,Czech Republic,196.0,2048.0
2025-10-13,2025,10,October,2025-10,LMML,Malta,Malta,126.0,2329.0
2025-10-13,2025,10,October,2025-10,LOWW,Vienna,Austria,373.0,4014.0
2025-10-13,2025,10,October,2025-10,LPFR,Faro,Portugal,123.0,1552.8
2025-10-13,2025,10,October,2025-10,LPPR,Porto,Portugal,175.0,2437.75
2025-10-13,2025,10,October,2025-10,LPPT,Lisbon,Portugal,329.0,7607.0
2025-10-13,2025,10,October,2025-10,LROP,Bucharest - Otopeni,Romania,192.0,5212.0
2025-10-13,2025,10,October,2025-10,LSGG,Geneva,Switzerland,245.0,3435.0
2025-10-13,2025,10,October,2025-10,LSZH,Zürich,Switzerland,404.0,7475.41
2025-10-13,2025,10,October,2025-10,LTFM,Istanbul,Türkiye,772.0,8083.0
2025-10-13,2025,10,October,2025-10,LZIB,Bratislava,Slovakia,21.0,104.0
2025-10-14,2025,10,October,2025-10,BIKF,Keflavik,Iceland,69.0,1168.11
2025-10-14,2025,10,October,2025-10,EBBR,Brussels,Belgium,153.0,1431.0
2025-10-14,2025,10,October,2025-10,EBCI,Brussels - Charleroi,Belgium,10.0,0.0
2025-10-14,2025,10,October,2025-10,EDDB,Berlin - Brandenburg,Germany,289.0,4983.89
2025-10-14,2025,10,October,2025-10,EDDC,Dresden,Germany,18.0,333.0
2025-10-14,2025,10,October,2025-10,EDDE,Erfurt,Germany,11.0,242.0
2025-10-14,2025,10,October,2025-10,EDDF,Frankfurt,Germany,672.0,10357.13
2025-10-14,2025,10,October,2025-10,EDDG,Muenster-Osnabrueck,Germany,27.0,440.02
2025-10-14,2025,10,October,2025-10,EDDH,Hamburg,Germany,183.0,3124.78
2025-10-14,2025,10,October,2025-10,EDDK,Cologne-Bonn,Germany,204.0,4498.85
2025-10-14,2025,10,October,2025-10,EDDL,Dusseldorf,Germany,263.0,4121.65
2025-10-14,2025,10,October,2025-10,EDDM,Munich,Germany,510.0,9114.0
2025-10-14,2025,10,October,2025-10,EDDN,Nuremberg,Germany,66.0,1504.84
2025-10-14,2025,10,October,2025-10,EDDP,Leipzig-Halle,Germany,122.0,1581.0
2025-10-14,2025,10,October,2025-10,EDDR,Saarbruecken,Germany,9.0,119.63
2025-10-14,2025,10,October,2025-10,EDDS,Stuttgart,Germany,144.0,1579.0
2025-10-14,2025,10,October,2025-10,EDDV,Hanover,Germany,93.0,3300.2
2025-10-14,2025,10,October,2025-10,EDDW,Bremen,Germany,35.0,683.09
2025-10-14,2025,10,October,2025-10,EETN,Tallinn,Estonia,59.0,454.0
2025-10-14,2025,10,October,2025-10,EFHK,Helsinki - Vantaa,Finland,205.0,2410.13
2025-10-14,2025,10,October,2025-10,EGBB,Birmingham,United Kingdom,150.0,1790.0
2025-10-14,2025,10,October,2025-10,EGCC,Manchester,United Kingdom,281.0,3396.0
2025-10-14,2025,10,October,2025-10,EGGD,Bristol,United Kingdom,119.0,853.37
2025-10-14,2025,10,October,2025-10,EGGW,London - Luton,United Kingdom,193.0,2988.0
2025-10-14,2025,10,October,2025-10,EGKK,London - Gatwick,United Kingdom,381.0,4570.0
2025-10-14,2025,10,October,2025-10,EGLC,London - City,United Kingdom,90.0,681.0
2025-10-14,2025,10,October,2025-10,EGLL,London - Heathrow,United Kingdom,668.0,5285.0
2025-10-14,2025,10,October,2025-10,EGNT,Newcastle,United Kingdom,67.0,547.0
2025-10-14,2025,10,October,2025-10,EGPH,Edinburgh,United Kingdom,186.0,3691.79
2025-10-14,2025,10,October,2025-10,EGSS,London - Stansted,United Kingdom,278.0,2955.0
2025-10-14,2025,10,October,2025-10,EHAM,Amsterdam - Schiphol,Netherlands,692.0,11709.69
2025-10-14,2025,10,October,2025-10,EICK,Cork,Ireland,49.0,921.0
2025-10-14,2025,10,October,2025-10,EIDW,Dublin,Ireland,374.0,4276.56
2025-10-14,2025,10,October,2025-10,EKCH,Copenhagen - Kastrup,Denmark,364.0,2416.8
2025-10-14,2025,10,October,2025-10,ELLX,Luxembourg,Luxembourg,103.0,1024.0
2025-10-14,2025,10,October,2025-10,ENBR,Bergen,Norway,127.0,963.0
2025-10-14,2025,10,October,2025-10,ENGM,Oslo - Gardermoen,Norway,359.0,1965.0
2025-10-14,2025,10,October,2025-10,ENVA,Trondheim,Norway,94.0,342.0
2025-10-14,2025,10,October,2025-10,ENZV,Stavanger,Norway,75.0,330.0
2025-10-14,2025,10,October,2025-10,EPWA,Warszawa - Chopina,Poland,285.0,4649.37
2025-10-14,2025,10,October,2025-10,ESGG,Göteborg,Sweden,71.0,578.0
2025-10-14,2025,10,October,2025-10,ESSA,Stockholm - Arlanda,Sweden,316.0,2517.0
2025-10-14,2025,10,October,2025-10,EVRA,Riga,Latvia,89.0,690.0
2025-10-14,2025,10,October,2025-10,GCFV,Fuerteventura,Spain,64.0,948.0
2025-10-14,2025,10,October,2025-10,GCLP,Gran Canaria,Spain,174.0,1398.0
2025-10-14,2025,10,October,2025-10,GCRR,Lanzarote,Spain,91.0,1103.0
2025-10-14,2025,10,October,2025-10,GCTS,Tenerife Sur - Reina Sofia,Spain,111.0,1426.53
2025-10-14,2025,10,October,2025-10,GCXO,Tenerife North,Spain,109.0,810.0
2025-10-14,2025,10,October,2025-10,GMMN,Mohammed V International,Morocco,120.0,1759.0
2025-10-14,2025,10,October,2025-10,GMMX,Menara,Morocco,107.0,1178.0
2025-10-14,2025,10,October,2025-10,LBSF,Sofia,Bulgaria,83.0,830.0
2025-10-14,2025,10,October,2025-10,LDZA,Zagreb,Croatia,78.0,481.0
2025-10-14,2025,10,October,2025-10,LEAL,Alicante,Spain,195.0,2504.0
2025-10-14,2025,10,October,2025-10,LEBB,Bilbao,Spain,84.0,796.0
2025-10-14,2025,10,October,2025-10,LEBL,Barcelona,Spain,502.0,7774.0
2025-10-14,2025,10,October,2025-10,LEIB,Ibiza,Spain,108.0,1318.85
2025-10-14,2025,10,October,2025-10,LEMD,Madrid - Barajas,Spain,599.0,7812.0
2025-10-14,2025,10,October,2025-10,LEMG,Málaga,Spain,256.0,2325.14
2025-10-14,2025,10,October,2025-10,LEPA,Palma de Mallorca,Spain,418.0,9194.0
2025-10-14,2025,10,October,2025-10,LEVC,Valencia,Spain,115.0,1323.0
2025-10-14,2025,10,October,2025-10,LEZL,Sevilla,Spain,102.0,1342.0
2025-10-14,2025,10,October,2025-10,LFBO,Toulouse-Blagnac,France,99.0,960.0
